,target_end_date,value,model,Start
6417,2021-05-15,1687.5,PSI-DRAFT,2021-05-01
6418,2021-05-22,1409.0,PSI-DRAFT,2021-05-01
6419,2021-05-29,1211.0,PSI-DRAFT,2021-05-01
6420,2021-05-08,4030.17,RobertWalraven-ESG,2021-05-01
6421,2021-05-15,3541.11,RobertWalraven-ESG,2021-05-01
6422,2021-05-22,3103.33,RobertWalraven-ESG,2021-05-01
6423,2021-05-29,2714.25,RobertWalraven-ESG,2021-05-01
6424,2021-05-08,4476.0,SteveMcConnell-CovidComplete,2021-05-01
6425,2021-05-15,4213.0,SteveMcConnell-CovidComplete,2021-05-01
6426,2021-05-22,4108.0,SteveMcConnell-CovidComplete,2021-05-01
6427,2021-05-29,4108.0,SteveMcConnell-CovidComplete,2021-05-01
6428,2021-05-08,5532.186,TTU-squider,2021-05-01
6429,2021-05-15,5368.956,TTU-squider,2021-05-01
6430,2021-05-22,5215.615,TTU-squider,2021-05-01
6431,2021-05-29,5040.668,TTU-squider,2021-05-01
6432,2021-05-08,4191.0,UA-EpiCovDA,2021-05-01
6433,2021-05-15,3699.0,UA-EpiCovDA,2021-05-01
6434,2021-05-22,3119.0,UA-EpiCovDA,2021-05-01
6435,2021-05-29,2649.0,UA-EpiCovDA,2021-05-01
6436,2021-05-08,4570.744852196425,UCLA-SuEIR,2021-05-01
6437,2021-05-15,4344.933872408234,UCLA-SuEIR,2021-05-01
6438,2021-05-22,4230.452107847319,UCLA-SuEIR,2021-05-01
6439,2021-05-29,4153.728087367024,UCLA-SuEIR,2021-05-01
6440,2021-05-08,4896.0,UCM_MESALab-FoGSEIR,2021-05-01
6441,2021-05-15,4612.0,UCM_MESALab-FoGSEIR,2021-05-01
6442,2021-05-22,4357.0,UCM_MESALab-FoGSEIR,2021-05-01
6443,2021-05-29,4127.0,UCM_MESALab-FoGSEIR,2021-05-01
6444,2021-05-08,3515.068275445425,UCSD_NEU-DeepGLEAM,2021-05-01
6445,2021-05-15,2986.1669145074125,UCSD_NEU-DeepGLEAM,2021-05-01
6446,2021-05-22,2557.8340588457904,UCSD_NEU-DeepGLEAM,2021-05-01
6447,2021-05-29,2209.655070522456,UCSD_NEU-DeepGLEAM,2021-05-01
6448,2021-05-08,4390.0,UMass-MechBayes,2021-05-01
6449,2021-05-15,3864.0,UMass-MechBayes,2021-05-01
6450,2021-05-22,3364.0,UMass-MechBayes,2021-05-01
6451,2021-05-29,2918.0,UMass-MechBayes,2021-05-01
6452,2021-05-08,4570.330382413114,UMich-RidgeTfReg,2021-05-01
6453,2021-05-15,3997.022190659307,UMich-RidgeTfReg,2021-05-01
6454,2021-05-22,3386.06184763473,UMich-RidgeTfReg,2021-05-01
6455,2021-05-29,3059.769949489506,UMich-RidgeTfReg,2021-05-01
6456,2021-05-08,4747.0,USC-SI_kJalpha,2021-05-01
6457,2021-05-15,4239.0,USC-SI_kJalpha,2021-05-01
6458,2021-05-22,3852.0,USC-SI_kJalpha,2021-05-01
6459,2021-05-29,3420.0,USC-SI_kJalpha,2021-05-01
6460,2021-05-08,5290.3164,UpstateSU-GRU,2021-05-01
6461,2021-05-15,5331.5674,UpstateSU-GRU,2021-05-01
6462,2021-05-22,5378.6123,UpstateSU-GRU,2021-05-01
6463,2021-05-29,5578.2305,UpstateSU-GRU,2021-05-01
6464,2021-05-15,4077.0,Real,2021-05-08
6465,2021-05-22,3927.0,Real,2021-05-08
6466,2021-05-29,4516.0,Real,2021-05-08
6467,2021-06-05,3294.0,Real,2021-05-08
6468,2021-05-15,4495.120828191062,AIpert-pwllnod,2021-05-08
6469,2021-05-22,4384.034680850914,AIpert-pwllnod,2021-05-08
6470,2021-05-29,4346.170434971376,AIpert-pwllnod,2021-05-08
6471,2021-06-05,4365.044055331755,AIpert-pwllnod,2021-05-08
6472,2021-05-15,4343.043,BPagano-RtDriven,2021-05-08
6473,2021-05-22,4100.571,BPagano-RtDriven,2021-05-08
6474,2021-05-29,3770.145,BPagano-RtDriven,2021-05-08
6475,2021-06-05,3381.698,BPagano-RtDriven,2021-05-08
6476,2021-05-15,4624.937,CEID-Walk,2021-05-08
6477,2021-05-22,4702.837,CEID-Walk,2021-05-08
6478,2021-05-29,4702.54,CEID-Walk,2021-05-08
6479,2021-06-05,4899.091,CEID-Walk,2021-05-08
6480,2021-05-15,3878.0,CU-nochange,2021-05-08
6481,2021-05-22,3320.0,CU-nochange,2021-05-08
6482,2021-05-29,2806.0,CU-nochange,2021-05-08
6483,2021-06-05,2388.0,CU-nochange,2021-05-08
6484,2021-05-15,4283.0,Columbia_UNC-SurvCon,2021-05-08
6485,2021-05-22,3769.0,Columbia_UNC-SurvCon,2021-05-08
6486,2021-05-29,3308.0,Columbia_UNC-SurvCon,2021-05-08
6487,2021-06-05,2903.0,Columbia_UNC-SurvCon,2021-05-08
6488,2021-05-15,4109.89273060637,Covid19Sim-Simulator,2021-05-08
6489,2021-05-22,3462.71396945207,Covid19Sim-Simulator,2021-05-08
6490,2021-05-29,2921.15807080397,Covid19Sim-Simulator,2021-05-08
6491,2021-06-05,2467.36274888471,Covid19Sim-Simulator,2021-05-08
6492,2021-05-15,3741.0,CovidAnalytics-DELPHI,2021-05-08
6493,2021-05-22,3393.0,CovidAnalytics-DELPHI,2021-05-08
6494,2021-05-29,3215.0,CovidAnalytics-DELPHI,2021-05-08
6495,2021-06-05,3070.0,CovidAnalytics-DELPHI,2021-05-08
6496,2021-05-15,4551.6442,DDS-NBDS,2021-05-08
6497,2021-05-22,4924.5754,DDS-NBDS,2021-05-08
6498,2021-05-29,5115.2158,DDS-NBDS,2021-05-08
6499,2021-06-05,5400.7398,DDS-NBDS,2021-05-08
6500,2021-05-15,4360.36,GT-DeepCOVID,2021-05-08
6501,2021-05-22,3936.47,GT-DeepCOVID,2021-05-08
6502,2021-05-29,3561.9,GT-DeepCOVID,2021-05-08
6503,2021-06-05,3465.94,GT-DeepCOVID,2021-05-08
6504,2021-05-15,4429.95597960959,IEM_MED-CovidProject,2021-05-08
6505,2021-05-22,4442.19920531745,IEM_MED-CovidProject,2021-05-08
6506,2021-05-29,4497.844726390014,IEM_MED-CovidProject,2021-05-08
6507,2021-06-05,4624.518307592667,IEM_MED-CovidProject,2021-05-08
6508,2021-05-15,4707.24,IUPUI-HkPrMobiDyR,2021-05-08
6509,2021-05-22,3240.23,IUPUI-HkPrMobiDyR,2021-05-08
6510,2021-05-29,4609.9,IUPUI-HkPrMobiDyR,2021-05-08
6511,2021-06-05,5106.32,IUPUI-HkPrMobiDyR,2021-05-08
6512,2021-05-15,4273.80251,JHUAPL-Bucky,2021-05-08
6513,2021-05-22,3770.42381,JHUAPL-Bucky,2021-05-08
6514,2021-05-29,2863.74442,JHUAPL-Bucky,2021-05-08
6515,2021-06-05,2177.49329,JHUAPL-Bucky,2021-05-08
6516,2021-05-15,4513.0,JHU_CSSE-DECOM,2021-05-08
6517,2021-05-22,4215.5,JHU_CSSE-DECOM,2021-05-08
6518,2021-05-29,3957.5,JHU_CSSE-DECOM,2021-05-08
6519,2021-06-05,3707.5,JHU_CSSE-DECOM,2021-05-08
6520,2021-05-15,3472.9726871840794,JHU_IDD-CovidSP,2021-05-08
6521,2021-05-22,2742.7556862073507,JHU_IDD-CovidSP,2021-05-08
6522,2021-05-29,1791.8379045255235,JHU_IDD-CovidSP,2021-05-08
6523,2021-06-05,1597.6692962114143,JHU_IDD-CovidSP,2021-05-08
6524,2021-05-15,4326.8,Karlen-pypm,2021-05-08
6525,2021-05-22,3818.0,Karlen-pypm,2021-05-08
6526,2021-05-29,3274.5,Karlen-pypm,2021-05-08
6527,2021-06-05,2741.8,Karlen-pypm,2021-05-08
6528,2021-05-15,3793.0,LANL-GrowthRate,2021-05-08
6529,2021-05-22,3114.0,LANL-GrowthRate,2021-05-08
6530,2021-05-29,2496.0,LANL-GrowthRate,2021-05-08
6531,2021-06-05,2030.0,LANL-GrowthRate,2021-05-08
6532,2021-05-15,4364.518549039506,LNQ-ens1,2021-05-08
6533,2021-05-22,4318.4749718823,LNQ-ens1,2021-05-08
6534,2021-05-29,4116.658540870378,LNQ-ens1,2021-05-08
6535,2021-06-05,3791.492116998916,LNQ-ens1,2021-05-08
6536,2021-05-15,4451.0,MIT_CritData-GBCF,2021-05-08
6537,2021-05-22,4600.0,MIT_CritData-GBCF,2021-05-08
6538,2021-05-29,4228.0,MIT_CritData-GBCF,2021-05-08
6539,2021-06-05,4449.0,MIT_CritData-GBCF,2021-05-08
6540,2021-05-15,5277.413395331275,MIT_ISOLAT-Mixtures,2021-05-08
6541,2021-05-22,4817.588828132769,MIT_ISOLAT-Mixtures,2021-05-08
6542,2021-05-29,4376.951362965788,MIT_ISOLAT-Mixtures,2021-05-08
6543,2021-06-05,3957.738394024276,MIT_ISOLAT-Mixtures,2021-05-08
6544,2021-05-15,3685.853838816883,MOBS-GLEAM_COVID,2021-05-08
6545,2021-05-22,3220.603849157015,MOBS-GLEAM_COVID,2021-05-08
6546,2021-05-29,2818.9193017346074,MOBS-GLEAM_COVID,2021-05-08
6547,2021-06-05,2521.6356829736733,MOBS-GLEAM_COVID,2021-05-08
6548,2021-05-15,4511.0,MUNI-ARIMA,2021-05-08
6549,2021-05-22,4407.0,MUNI-ARIMA,2021-05-08
6550,2021-05-29,4339.0,MUNI-ARIMA,2021-05-08
6551,2021-06-05,4211.0,MUNI-ARIMA,2021-05-08
6552,2021-05-15,4360.803296281587,Microsoft-DeepSTIA,2021-05-08
6553,2021-05-22,3792.8826906109625,Microsoft-DeepSTIA,2021-05-08
6554,2021-05-29,3391.720075524335,Microsoft-DeepSTIA,2021-05-08
6555,2021-06-05,4602.0201341682805,Microsoft-DeepSTIA,2021-05-08
6556,2021-05-15,4265.63786471553,OliverWyman-Navigator,2021-05-08
6557,2021-05-22,4076.343507468135,OliverWyman-Navigator,2021-05-08
6558,2021-05-29,3580.97930783576,OliverWyman-Navigator,2021-05-08
6559,2021-06-05,3091.3084156325813,OliverWyman-Navigator,2021-05-08
6560,2021-05-15,2514.5,PSI-DRAFT,2021-05-08
6561,2021-05-22,2313.5,PSI-DRAFT,2021-05-08
6562,2021-05-29,2148.0,PSI-DRAFT,2021-05-08
6563,2021-06-05,2020.5,PSI-DRAFT,2021-05-08
6564,2021-05-15,4345.17,RobertWalraven-ESG,2021-05-08
6565,2021-05-22,4144.07,RobertWalraven-ESG,2021-05-08
6566,2021-05-29,3967.87,RobertWalraven-ESG,2021-05-08
6567,2021-06-05,3806.55,RobertWalraven-ESG,2021-05-08
6568,2021-05-15,3809.0,SteveMcConnell-CovidComplete,2021-05-08
6569,2021-05-22,3514.0,SteveMcConnell-CovidComplete,2021-05-08
6570,2021-05-29,3453.0,SteveMcConnell-CovidComplete,2021-05-08
6571,2021-06-05,3261.0,SteveMcConnell-CovidComplete,2021-05-08
6572,2021-05-15,4764.785,TTU-squider,2021-05-08
6573,2021-05-22,4557.75,TTU-squider,2021-05-08
6574,2021-05-29,4356.216,TTU-squider,2021-05-08
6575,2021-06-05,4141.229,TTU-squider,2021-05-08
6576,2021-05-15,3603.0,UA-EpiCovDA,2021-05-08
6577,2021-05-22,3007.0,UA-EpiCovDA,2021-05-08
6578,2021-05-29,2447.0,UA-EpiCovDA,2021-05-08
6579,2021-06-05,1895.0,UA-EpiCovDA,2021-05-08
6580,2021-05-15,4687.012866779813,UCLA-SuEIR,2021-05-08
6581,2021-05-22,4533.383580461028,UCLA-SuEIR,2021-05-08
6582,2021-05-29,4413.3541927284095,UCLA-SuEIR,2021-05-08
6583,2021-06-05,4330.104879338644,UCLA-SuEIR,2021-05-08
6584,2021-05-15,4703.0,UCM_MESALab-FoGSEIR,2021-05-08
6585,2021-05-22,4457.0,UCM_MESALab-FoGSEIR,2021-05-08
6586,2021-05-29,4235.0,UCM_MESALab-FoGSEIR,2021-05-08
6587,2021-06-05,4034.0,UCM_MESALab-FoGSEIR,2021-05-08
6588,2021-05-15,3494.0042902448217,UCSD_NEU-DeepGLEAM,2021-05-08
6589,2021-05-22,3029.900267031778,UCSD_NEU-DeepGLEAM,2021-05-08
6590,2021-05-29,2624.1803049465125,UCSD_NEU-DeepGLEAM,2021-05-08
6591,2021-06-05,2319.5120838472285,UCSD_NEU-DeepGLEAM,2021-05-08
6592,2021-05-15,4042.0,UMass-MechBayes,2021-05-08
6593,2021-05-22,3512.0,UMass-MechBayes,2021-05-08
6594,2021-05-29,2964.0,UMass-MechBayes,2021-05-08
6595,2021-06-05,2496.0,UMass-MechBayes,2021-05-08
6596,2021-05-15,4015.242277159821,UMich-RidgeTfReg,2021-05-08
6597,2021-05-22,3392.770440964261,UMich-RidgeTfReg,2021-05-08
6598,2021-05-29,2995.581326623331,UMich-RidgeTfReg,2021-05-08
6599,2021-06-05,2684.441678776755,UMich-RidgeTfReg,2021-05-08
6600,2021-05-15,4357.0,USC-SI_kJalpha,2021-05-08
6601,2021-05-22,3812.0,USC-SI_kJalpha,2021-05-08
6602,2021-05-29,3423.0,USC-SI_kJalpha,2021-05-08
6603,2021-06-05,2951.0,USC-SI_kJalpha,2021-05-08
6604,2021-05-15,4770.1191,UpstateSU-GRU,2021-05-08
6605,2021-05-22,4634.042,UpstateSU-GRU,2021-05-08
6606,2021-05-29,4637.0742,UpstateSU-GRU,2021-05-08
6607,2021-06-05,4835.9106,UpstateSU-GRU,2021-05-08
6608,2021-05-22,3927.0,Real,2021-05-15
6609,2021-05-29,4516.0,Real,2021-05-15
6610,2021-06-05,3294.0,Real,2021-05-15
6611,2021-06-12,2545.0,Real,2021-05-15
6612,2021-05-22,4178.012041739675,AIpert-pwllnod,2021-05-15
6613,2021-05-29,4042.0081264531314,AIpert-pwllnod,2021-05-15
6614,2021-06-05,3982.72363043708,AIpert-pwllnod,2021-05-15
6615,2021-06-12,3974.9574988913614,AIpert-pwllnod,2021-05-15
6616,2021-05-22,3846.386,BPagano-RtDriven,2021-05-15
6617,2021-05-29,3492.229,BPagano-RtDriven,2021-05-15
6618,2021-06-05,3103.157,BPagano-RtDriven,2021-05-15
6619,2021-06-12,2700.736,BPagano-RtDriven,2021-05-15
6620,2021-05-22,4229.197,CEID-Walk,2021-05-15
6621,2021-05-29,4217.618,CEID-Walk,2021-05-15
6622,2021-06-05,4182.425,CEID-Walk,2021-05-15
6623,2021-06-12,4135.475,CEID-Walk,2021-05-15
6624,2021-05-22,3269.0,CU-nochange,2021-05-15
6625,2021-05-29,2691.0,CU-nochange,2021-05-15
6626,2021-06-05,2191.0,CU-nochange,2021-05-15
6627,2021-06-12,1804.0,CU-nochange,2021-05-15
6628,2021-05-22,3686.0,Columbia_UNC-SurvCon,2021-05-15
6629,2021-05-29,3110.0,Columbia_UNC-SurvCon,2021-05-15
6630,2021-06-05,2596.0,Columbia_UNC-SurvCon,2021-05-15
6631,2021-06-12,2155.0,Columbia_UNC-SurvCon,2021-05-15
6632,2021-05-22,2631.07730090455,Covid19Sim-Simulator,2021-05-15
6633,2021-05-29,2243.41184470558,Covid19Sim-Simulator,2021-05-15
6634,2021-06-05,1875.46063596336,Covid19Sim-Simulator,2021-05-15
6635,2021-06-12,1590.40294963226,Covid19Sim-Simulator,2021-05-15
6636,2021-05-22,3457.0,CovidAnalytics-DELPHI,2021-05-15
6637,2021-05-29,3260.0,CovidAnalytics-DELPHI,2021-05-15
6638,2021-06-05,3085.0,CovidAnalytics-DELPHI,2021-05-15
6639,2021-06-12,2759.0,CovidAnalytics-DELPHI,2021-05-15
6640,2021-05-22,4401.6336,DDS-NBDS,2021-05-15
6641,2021-05-29,5091.2398,DDS-NBDS,2021-05-15
6642,2021-06-05,5759.677,DDS-NBDS,2021-05-15
6643,2021-06-12,6863.7198,DDS-NBDS,2021-05-15
6644,2021-05-22,3930.13,GT-DeepCOVID,2021-05-15
6645,2021-05-29,3332.07,GT-DeepCOVID,2021-05-15
6646,2021-06-05,2984.85,GT-DeepCOVID,2021-05-15
6647,2021-06-12,2932.07,GT-DeepCOVID,2021-05-15
6648,2021-05-22,4099.383544785465,IEM_MED-CovidProject,2021-05-15
6649,2021-05-29,4054.5575402532304,IEM_MED-CovidProject,2021-05-15
6650,2021-06-05,4074.524413316584,IEM_MED-CovidProject,2021-05-15
6651,2021-06-12,4225.460935483913,IEM_MED-CovidProject,2021-05-15
6652,2021-05-22,4151.61548997108,IHME-CurveFit,2021-05-15
6653,2021-05-29,4352.86401002521,IHME-CurveFit,2021-05-15
6654,2021-06-05,3758.54356980603,IHME-CurveFit,2021-05-15
6655,2021-06-12,3209.4701707639,IHME-CurveFit,2021-05-15
6656,2021-05-22,3988.05,IUPUI-HkPrMobiDyR,2021-05-15
6657,2021-05-29,2857.91,IUPUI-HkPrMobiDyR,2021-05-15
6658,2021-06-05,4353.97,IUPUI-HkPrMobiDyR,2021-05-15
6659,2021-06-12,4895.06,IUPUI-HkPrMobiDyR,2021-05-15
6660,2021-05-22,4374.65661,JHUAPL-Bucky,2021-05-15
6661,2021-05-29,4136.84521,JHUAPL-Bucky,2021-05-15
6662,2021-06-05,3378.9288300000003,JHUAPL-Bucky,2021-05-15
6663,2021-06-12,2605.77515,JHUAPL-Bucky,2021-05-15
6664,2021-05-22,4026.5,JHU_CSSE-DECOM,2021-05-15
6665,2021-05-29,3621.0,JHU_CSSE-DECOM,2021-05-15
6666,2021-06-05,3248.0,JHU_CSSE-DECOM,2021-05-15
6667,2021-06-12,2930.5,JHU_CSSE-DECOM,2021-05-15
6668,2021-05-22,2582.832289407489,JHU_IDD-CovidSP,2021-05-15
6669,2021-05-29,1786.797644507181,JHU_IDD-CovidSP,2021-05-15
6670,2021-06-05,1521.7994080209685,JHU_IDD-CovidSP,2021-05-15
6671,2021-06-12,1326.9003830110782,JHU_IDD-CovidSP,2021-05-15
6672,2021-05-22,3692.9,Karlen-pypm,2021-05-15
6673,2021-05-29,3126.6,Karlen-pypm,2021-05-15
6674,2021-06-05,2582.1,Karlen-pypm,2021-05-15
6675,2021-06-12,2088.0,Karlen-pypm,2021-05-15
6676,2021-05-22,3538.0,LANL-GrowthRate,2021-05-15
6677,2021-05-29,2851.5,LANL-GrowthRate,2021-05-15
6678,2021-06-05,2288.0,LANL-GrowthRate,2021-05-15
6679,2021-06-12,1837.0,LANL-GrowthRate,2021-05-15
6680,2021-05-22,3927.465751449322,LNQ-ens1,2021-05-15
6681,2021-05-29,3863.071307587775,LNQ-ens1,2021-05-15
6682,2021-06-05,3557.1410430765245,LNQ-ens1,2021-05-15
6683,2021-06-12,3331.6391752119066,LNQ-ens1,2021-05-15
6684,2021-05-22,4013.0,MIT-Cassandra,2021-05-15
6685,2021-05-29,3702.616424,MIT-Cassandra,2021-05-15
6686,2021-06-05,3745.26283,MIT-Cassandra,2021-05-15
6687,2021-06-12,3788.55308,MIT-Cassandra,2021-05-15
6688,2021-05-22,3736.0,MIT_CritData-GBCF,2021-05-15
6689,2021-05-29,3470.0,MIT_CritData-GBCF,2021-05-15
6690,2021-06-05,3488.0,MIT_CritData-GBCF,2021-05-15
6691,2021-06-12,3471.0,MIT_CritData-GBCF,2021-05-15
6692,2021-05-22,3312.579993106607,MIT_ISOLAT-Mixtures,2021-05-15
6693,2021-05-29,3161.7854812355063,MIT_ISOLAT-Mixtures,2021-05-15
6694,2021-06-05,3023.1603162243564,MIT_ISOLAT-Mixtures,2021-05-15
6695,2021-06-12,2891.765048157956,MIT_ISOLAT-Mixtures,2021-05-15
6696,2021-05-22,3120.2538736847664,MOBS-GLEAM_COVID,2021-05-15
6697,2021-05-29,2695.9263749425904,MOBS-GLEAM_COVID,2021-05-15
6698,2021-06-05,2343.8027726753407,MOBS-GLEAM_COVID,2021-05-15
6699,2021-06-12,2023.472837065084,MOBS-GLEAM_COVID,2021-05-15
6700,2021-05-22,3946.0,MUNI-ARIMA,2021-05-15
6701,2021-05-29,3713.0,MUNI-ARIMA,2021-05-15
6702,2021-06-05,3522.0,MUNI-ARIMA,2021-05-15
6703,2021-06-12,3347.0,MUNI-ARIMA,2021-05-15
6704,2021-05-22,3848.899353784376,Microsoft-DeepSTIA,2021-05-15
6705,2021-05-29,3444.704291007894,Microsoft-DeepSTIA,2021-05-15
6706,2021-06-05,3143.861548635401,Microsoft-DeepSTIA,2021-05-15
6707,2021-06-12,3262.7023600042858,Microsoft-DeepSTIA,2021-05-15
6708,2021-05-22,3791.129872510957,OliverWyman-Navigator,2021-05-15
6709,2021-05-29,3495.6814505970924,OliverWyman-Navigator,2021-05-15
6710,2021-06-05,2982.047119991387,OliverWyman-Navigator,2021-05-15
6711,2021-06-12,2530.34777098835,OliverWyman-Navigator,2021-05-15
6712,2021-05-22,2173.0,PSI-DRAFT,2021-05-15
6713,2021-05-29,1831.5,PSI-DRAFT,2021-05-15
6714,2021-06-05,1538.5,PSI-DRAFT,2021-05-15
6715,2021-06-12,1337.0,PSI-DRAFT,2021-05-15
6716,2021-05-22,3893.86,RobertWalraven-ESG,2021-05-15
6717,2021-05-29,3664.54,RobertWalraven-ESG,2021-05-15
6718,2021-06-05,3449.32,RobertWalraven-ESG,2021-05-15
6719,2021-06-12,3246.45,RobertWalraven-ESG,2021-05-15
6720,2021-05-22,3237.0,SteveMcConnell-CovidComplete,2021-05-15
6721,2021-05-29,2915.0,SteveMcConnell-CovidComplete,2021-05-15
6722,2021-06-05,2840.0,SteveMcConnell-CovidComplete,2021-05-15
6723,2021-06-12,2646.0,SteveMcConnell-CovidComplete,2021-05-15
6724,2021-05-22,4716.5,TTU-squider,2021-05-15
6725,2021-05-29,4530.719,TTU-squider,2021-05-15
6726,2021-06-05,4331.059,TTU-squider,2021-05-15
6727,2021-06-12,4107.037,TTU-squider,2021-05-15
6728,2021-05-22,3274.0,UA-EpiCovDA,2021-05-15
6729,2021-05-29,2639.0,UA-EpiCovDA,2021-05-15
6730,2021-06-05,2097.0,UA-EpiCovDA,2021-05-15
6731,2021-06-12,1617.0,UA-EpiCovDA,2021-05-15
6732,2021-05-22,4044.0,UCM_MESALab-FoGSEIR,2021-05-15
6733,2021-05-29,3972.0,UCM_MESALab-FoGSEIR,2021-05-15
6734,2021-06-05,3900.0,UCM_MESALab-FoGSEIR,2021-05-15
6735,2021-06-12,3828.0,UCM_MESALab-FoGSEIR,2021-05-15
6736,2021-05-22,2802.2720573720844,UCSD_NEU-DeepGLEAM,2021-05-15
6737,2021-05-29,2381.380731344487,UCSD_NEU-DeepGLEAM,2021-05-15
6738,2021-06-05,2029.5668326583489,UCSD_NEU-DeepGLEAM,2021-05-15
6739,2021-06-12,1706.2190625697267,UCSD_NEU-DeepGLEAM,2021-05-15
6740,2021-05-22,3553.0,UMass-MechBayes,2021-05-15
6741,2021-05-29,2986.0,UMass-MechBayes,2021-05-15
6742,2021-06-05,2464.0,UMass-MechBayes,2021-05-15
6743,2021-06-12,2020.0,UMass-MechBayes,2021-05-15
6744,2021-05-22,3133.840274094953,UMich-RidgeTfReg,2021-05-15
6745,2021-05-29,2703.1375333297765,UMich-RidgeTfReg,2021-05-15
6746,2021-06-05,2360.093119375175,UMich-RidgeTfReg,2021-05-15
6747,2021-06-12,2191.396151826135,UMich-RidgeTfReg,2021-05-15
6748,2021-05-22,3749.0,USC-SI_kJalpha,2021-05-15
6749,2021-05-29,3151.0,USC-SI_kJalpha,2021-05-15
6750,2021-06-05,2676.0,USC-SI_kJalpha,2021-05-15
6751,2021-06-12,2197.0,USC-SI_kJalpha,2021-05-15
6752,2021-05-22,5351.1338,UpstateSU-GRU,2021-05-15
6753,2021-05-29,5462.0703,UpstateSU-GRU,2021-05-15
6754,2021-06-05,5532.5107,UpstateSU-GRU,2021-05-15
6755,2021-06-12,5610.4575,UpstateSU-GRU,2021-05-15
6756,2021-05-29,4516.0,Real,2021-05-22
6757,2021-06-05,3294.0,Real,2021-05-22
6758,2021-06-12,2545.0,Real,2021-05-22
6759,2021-06-19,2098.0,Real,2021-05-22
6760,2021-05-29,3704.85765809637,AIpert-pwllnod,2021-05-22
6761,2021-06-05,3539.9190073406426,AIpert-pwllnod,2021-05-22
6762,2021-06-12,3400.2380685045405,AIpert-pwllnod,2021-05-22
6763,2021-06-19,3283.8440592767533,AIpert-pwllnod,2021-05-22
6764,2021-05-29,3444.219,BPagano-RtDriven,2021-05-22
6765,2021-06-05,2974.725,BPagano-RtDriven,2021-05-22
6766,2021-06-12,2502.562,BPagano-RtDriven,2021-05-22
6767,2021-06-19,2063.656,BPagano-RtDriven,2021-05-22
6768,2021-05-29,3895.295,CEID-Walk,2021-05-22
6769,2021-06-05,3903.837,CEID-Walk,2021-05-22
6770,2021-06-12,3913.224,CEID-Walk,2021-05-22
6771,2021-06-19,3915.149,CEID-Walk,2021-05-22
6772,2021-05-29,2820.0,CU-nochange,2021-05-22
6773,2021-06-05,2246.0,CU-nochange,2021-05-22
6774,2021-06-12,1781.0,CU-nochange,2021-05-22
6775,2021-06-19,1432.0,CU-nochange,2021-05-22
6776,2021-05-29,2351.85711531015,Covid19Sim-Simulator,2021-05-22
6777,2021-06-05,1975.71330768033,Covid19Sim-Simulator,2021-05-22
6778,2021-06-12,1600.08683142811,Covid19Sim-Simulator,2021-05-22
6779,2021-06-19,1270.24761940946,Covid19Sim-Simulator,2021-05-22
6780,2021-05-29,3175.0,CovidAnalytics-DELPHI,2021-05-22
6781,2021-06-05,3199.0,CovidAnalytics-DELPHI,2021-05-22
6782,2021-06-12,3063.0,CovidAnalytics-DELPHI,2021-05-22
6783,2021-06-19,2515.0,CovidAnalytics-DELPHI,2021-05-22
6784,2021-05-29,2991.2544,DDS-NBDS,2021-05-22
6785,2021-06-05,3124.571,DDS-NBDS,2021-05-22
6786,2021-06-12,3123.0408,DDS-NBDS,2021-05-22
6787,2021-06-19,3439.2744,DDS-NBDS,2021-05-22
6788,2021-05-29,3494.48,GT-DeepCOVID,2021-05-22
6789,2021-06-05,2770.23,GT-DeepCOVID,2021-05-22
6790,2021-06-12,2603.43,GT-DeepCOVID,2021-05-22
6791,2021-06-19,2395.06,GT-DeepCOVID,2021-05-22
6792,2021-05-29,3608.430879212007,IEM_MED-CovidProject,2021-05-22
6793,2021-06-05,3492.7534147377155,IEM_MED-CovidProject,2021-05-22
6794,2021-06-12,3431.435522500644,IEM_MED-CovidProject,2021-05-22
6795,2021-06-19,3461.620913631156,IEM_MED-CovidProject,2021-05-22
6796,2021-05-29,3585.65720167663,IHME-CurveFit,2021-05-22
6797,2021-06-05,3583.92929900585,IHME-CurveFit,2021-05-22
6798,2021-06-12,2971.85201146432,IHME-CurveFit,2021-05-22
6799,2021-06-19,2660.20868242272,IHME-CurveFit,2021-05-22
6800,2021-05-29,3144.6961,JHUAPL-Bucky,2021-05-22
6801,2021-06-05,2776.6875,JHUAPL-Bucky,2021-05-22
6802,2021-06-12,2169.57487,JHUAPL-Bucky,2021-05-22
6803,2021-06-19,1588.68181,JHUAPL-Bucky,2021-05-22
6804,2021-05-29,3694.0,JHU_CSSE-DECOM,2021-05-22
6805,2021-06-05,3348.5,JHU_CSSE-DECOM,2021-05-22
6806,2021-06-12,3015.0,JHU_CSSE-DECOM,2021-05-22
6807,2021-06-19,2736.0,JHU_CSSE-DECOM,2021-05-22
6808,2021-05-29,1741.2878721084128,JHU_IDD-CovidSP,2021-05-22
6809,2021-06-05,1435.3868685157124,JHU_IDD-CovidSP,2021-05-22
6810,2021-06-12,1192.4045288602458,JHU_IDD-CovidSP,2021-05-22
6811,2021-06-19,1002.0076555920344,JHU_IDD-CovidSP,2021-05-22
6812,2021-05-29,3165.4,Karlen-pypm,2021-05-22
6813,2021-06-05,2590.7,Karlen-pypm,2021-05-22
6814,2021-06-12,2070.3,Karlen-pypm,2021-05-22
6815,2021-06-19,1621.7,Karlen-pypm,2021-05-22
